Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 bon-04 zeer gr. br br industrie moerasstraat elburg 061971,Industriebrand op Moerasstraat in Elburg,2024-02-15,21:31:05
brandweer,p 1 bdh-01 br woning j. th. de visserstraat katwijk zh 161752 169191 161560 161731 161730,Woningbrand op J. Th. de Visserstraat in Katwijk,2024-02-15,21:29:46
politie,"prio 1 a12 re 36,3 bodegr ongeval wegvervoer letsel",Ongeval met letsel op A12 in Bodegraven,2024-02-15,21:33:05
brandweer,p 3 brt-03 contact mkb td world port center wilhelminakade rotterdam 179291,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-02-15,21:47:46
brandweer,p 1 bdh-01 middel br br woning flat j. th. de visserstraat katwijk zh 169199,Woningbrand op J. Th. de Visserstraat in Katwijk,2024-02-15,21:43:37
brandweer,p 1 bon-04 zeer gr. br br industrie gw 1500 moerasstraat elburg 061663 061681 061664,Industriebrand op Moerasstraat in Elburg,2024-02-15,21:43:28
brandweer,graag tel. contact mkon,Brandweer,2024-02-15,21:42:29
brandweer,p 1 brt-02 reanimatie inzet aed koekoekstraat vlaardingen 179231,Assistentie bij reanimatie op Koekoekstraat in Vlaardingen,2024-02-15,21:41:35
trauma,a1 dia: ja ambu 17992 grote wateringax hekelingen hekeli bon 24816,Traumaheli naar Grote Watering in Hekelingen,2024-02-15,21:42:50
brandweer,p 1 bzb-02 br wegvervoer scooter stengeplein heinkenszand 194736,Voertuigbrand op Stengeplein in Heinkenszand,2024-02-15,21:58:37
brandweer,p 2 bdh-01 middel br br woning flat j. th. de visserstraat katwijk zh 169282,Woningbrand op J. Th. de Visserstraat in Katwijk,2024-02-15,21:57:29
brandweer,p 2 bdh-01 middel br br woning j. th. de visserstraat katwijk zh 164182,Woningbrand op J. Th. de Visserstraat in Katwijk,2024-02-15,21:57:03
brandweer,p 2 bdh-02 br afval ypersestraat 's-gravenhage 157130,Geen beschrijving beschikbaar,2024-02-15,21:55:59
brandweer,p 1 bdh-01 middel br br woning flat j. th. de visserstraat katwijk zh,Woningbrand op J. Th. de Visserstraat in Katwijk,2024-02-15,21:54:46
brandweer,p 1 bon-01 kleine br br woning schoorsteen wilhelmina druckerhoeve zutphen 064051 064031,Woningbrand op Wilhelmina Druckerhoeve in Zutphen,2024-02-15,21:53:54
brandweer,p 1 bon-04 zeer gr. br br industrie moerasstraat elburg 069901,Industriebrand op Moerasstraat in Elburg,2024-02-15,21:53:37
brandweer,p 2 bzb-01 ass. ambu afhijsen piet retiefstraat tilburg 209452,Assistentie ambulance voor afhijsen patiënt op Piet Retiefstraat in Tilburg,2024-02-15,21:52:59
brandweer,telefonisch contact opnemen meldkamer brandweer,Brandweer,2024-02-15,21:50:07
politie,2 ongeval wegvervoer materieel ijsselmondse randweg rotterdam icnum 88807,Politie naar Randweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-15,21:58:22
politie,contact oc aub,Politie,2024-02-15,21:54:35
politie,gaarne contact oc apeldoorn svp nr582,Politie naar Apeldoorn,2024-02-15,21:51:18
politie,svp contact oc apeldoorn 421,Politie naar Apeldoorn,2024-02-15,21:49:12
trauma,a1 13991 jan van polanenstraat 2681 monster 15588 // regio 15,Geen beschrijving beschikbaar,2024-02-15,21:56:24
brandweer,p 2 bdh-02 co-melder merendonk leiden 164130,Brandweer met gepaste spoed naar Merendonk in Leiden,2024-02-15,22:14:40
brandweer,p 2 bob-01 dienstverlening meting luxemburgsestraat budel 221741,Geen beschrijving beschikbaar,2024-02-15,22:14:07
brandweer,p1 - gaarne contact caco meldkamer den haag,Brandweer naar Den Haag,2024-02-15,22:11:55
brandweer,p 1 blb-01 br wegvervoer auto bloemenweg sittard 244631,Voertuigbrand op Bloemenweg in Sittard,2024-02-15,22:09:46
brandweer,"prio 4 a12 li - kp gouwe 26,7 h waddxv wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A12 in Waddinxveen  rijksweg a12,2024-02-15,22:07:56
brandweer,gaarne tel contact mkb,Brandweer,2024-02-15,22:06:27
brandweer,p 1 bnn-01 br wegvervoer auto rogier vd weijdenstr coevorden 038865 038831,Voertuigbrand op Rogier vd Weijdenstr in Coevorden,2024-02-15,22:22:26
brandweer,p 1 bmd-02 reanimatie jozef israelslaan bussum 141232,Assistentie bij reanimatie op Jozef Israëlslaan in Bussum,2024-02-15,22:19:23
brandweer,p 2 bmd-01 stank/hind. lucht vreemde lucht kogge lelystad 255132,Vreemde lucht waargenomen op Kogge in Lelystad,2024-02-15,22:17:48
brandweer,p 2 brt-01 co-melder p.c. hooftlaan papendrecht 186931,Brandweer met gepaste spoed naar P.C. Hooftlaan in Papendrecht,2024-02-15,22:16:28
brandweer,svp contact oc politie,Brandweer,2024-02-15,22:16:28
brandweer,p 1 brandgerucht 's-gravelandseweg schiedam,Brandgerucht op 's-Gravelandseweg in Schiedam,2024-02-15,22:33:14
brandweer,p 2 brt-02 brandgerucht 's-gravelandseweg schiedam 170431,Brandgerucht op 's-Gravelandseweg in Schiedam,2024-02-15,22:32:11
brandweer,p 1 blb-02 reanimatie de hees kronenberg 232431,Assistentie bij reanimatie op De Hees in Kronenberg,2024-02-15,22:28:03
politie,bel oc 40174,Politie,2024-02-15,22:32:38
brandweer,graag telefonisch contact mknn,Brandweer,2024-02-15,22:46:32
brandweer,p 2 bad-01 liftopsluiting betreft: 17e etage tt. vasumweg amsterdam 132131,Assistentie bij liftopsluiting op tt. Vasumweg in Amsterdam,2024-02-15,22:46:31
brandweer,p 2 bdh-02 wateroverlast binnen karel de geerstraat 's-gravenhage 157630,Wateroverlast op Karel de Geerstraat in Den Haag,2024-02-15,22:45:45
brandweer,p 3 contact mkb ovd-b van byemontsingel pernis rotterdam 179199,Brandweer zonder spoed naar Van Byemontsingel in Pernis Rotterdam,2024-02-15,22:42:48
politie,"3 dier in problemen a15 re - vaanplein 59,3 barendrecht icnum 88886",Politie naar A15 in Barendrecht,2024-02-15,22:48:31
politie,schietincident almelosestraat zenderen 115665,Politie naar Almelosestraat in Zenderen voor schietincident,2024-02-15,22:45:33
politie,graag contact oc apeldoorn gms601,Politie naar Apeldoorn,2024-02-15,22:41:12
brandweer,p 2 bzb-01 stank/hind. lucht bloemendaalstraat tilburg 209432,Brandweer met gepaste spoed naar Bloemendaalstraat in Tilburg,2024-02-15,22:57:57
brandweer,p 2 bad-02 stank/hind. lucht betreft: aceton coffeeshop de supermarkt frederik hendrikstraat amsterdam 133331,Brandweer met gepaste spoed naar Frederik Hendrikstraat in Amsterdam,2024-02-15,22:56:05
politie,contact oc apeldoorn svp nr421,Politie naar Apeldoorn,2024-02-15,22:51:12
brandweer,p 1 bad-03 ass. ambu afhijsen olympiaweg amsterdam 132651 132631,Assistentie ambulance voor afhijsen patiënt op Olympiaweg in Amsterdam,2024-02-15,23:09:35
brandweer,p 2 brt-03 dienstverlening eliotplaats rotterdam 171031,Brandweer met gepaste spoed naar Eliotplaats in Rotterdam,2024-02-15,23:09:10
politie,graag contact cellengang apeldoorn,Politie naar Apeldoorn,2024-02-15,23:11:08
brandweer,graag telefonisch contact mkb,Brandweer,2024-02-15,23:18:52
politie,graag contact oc lelystad,Politie naar Lelystad,2024-02-15,23:29:14
politie,"mdn fvl: goedeavond, graag contact ovd-oc",Geen beschrijving beschikbaar,2024-02-15,23:28:54
brandweer,p 2 bdh-03 ass. ambu tilassistentie klaverhof voorhout 161430,Assistentie ambulance op Klaverhof in Voorhout,2024-02-15,23:37:22
brandweer,p 1 ongeval wegvervoer letsel flierbosdreef amsterdam,Ongeval met letsel op Flierbosdreef in Amsterdam,2024-02-15,23:34:52
brandweer,p 2 bdh-02 stank/hind. lucht binnen golden tulip hotel kinderen van versteegplein zoetermeer 155230,Brandweer met gepaste spoed naar Kinderen van Versteegplein in Zoetermeer,2024-02-15,23:30:11
brandweer,p 2 bon-01 stank/hind. lucht gaslucht binnen burgwalstraat kampen 041431,Gaslucht op Burgwalstraat in Kampen,2024-02-15,23:28:54
brandweer,p 2 bad-01 brandgerucht betreft: oms de gooyer verzorgingshuis von zesenstraat amsterdam 133131,Brandgerucht op Von Zesenstraat in Amsterdam,2024-02-15,23:41:39
politie,gaarne contact oc apeldoorn gms 421,Politie naar Apeldoorn,2024-02-15,23:44:12
brandweer,p 1 bon-02 br woning explosie kerkdijk doornspijk 061642,Woningbrand op Kerkdijk in Doornspijk,2024-02-16,00:06:03
brandweer,p 2 bon-01 stank/hind. lucht gaslucht binnen burgwalstraat kampen 041097,Gaslucht op Burgwalstraat in Kampen,2024-02-15,23:55:22
brandweer,p 1 achtervolging seineweg amsterdam,Brandweer met spoed naar Seineweg in Amsterdam,2024-02-16,00:12:20
politie,1 steekpartij delftsestraat rotterdam icnum 88978,Politie naar Delftsestraat in Rotterdam voor steekpartij,2024-02-16,00:20:03
brandweer,p 1 blb-01 br wegvervoer auto appiushof maastricht 243231,Voertuigbrand op Appiushof in Maastricht,2024-02-16,00:32:03
brandweer,p 1 bon-03 ass. ambu tilassistentie notarisappel tiel 088531,Assistentie ambulance op Notarisappel in Tiel,2024-02-16,00:28:48
brandweer,p 1 bdh-02 oms brandmelding hotel wassenaar katwijkseweg wassenaar 155030,Automatisch brandalarm op Katwijkseweg in Wassenaar,2024-02-16,00:27:11
trauma,a1 ambu 17992 delftsestraatab rotterdam rottdm bon 24842,Traumaheli naar Delftsestraat in Rotterdam,2024-02-16,00:24:20
brandweer,p 2 bzb-01 br buiten aagtekerkseweg oostkapelle 194640,Buitenbrand op Aagtekerkseweg in Oostkapelle,2024-02-16,00:41:23
brandweer,p 1 bon-03 ass. ambu notarisappel tiel 088551,Brandweer met spoed naar Notarisappel in Tiel,2024-02-16,00:36:18
politie,kwc bellen aub,Politie,2024-02-16,00:34:07
brandweer,p 1 bdh-01 oms brandmelding parnassia loc. monsterseweg monsterseweg 's-gravenhage 157730,Automatisch brandalarm op Monsterseweg in Den Haag,2024-02-16,00:50:11
brandweer,p 1 bnh-01 ass. ambu tilassistentie nieuwstraat beverwijk 122340,Assistentie ambulance op Nieuwstraat in Beverwijk,2024-02-16,00:43:07
politie,graag contact oc apeldoorn - 795,Politie naar Apeldoorn,2024-02-16,00:52:09
brandweer,"p 1 ass. pol reddingskussen, redteam hoogte soest 099491 099493 099494 099492 098694 099471 099474 099473 099472 093431",Brandweer met spoed naar Soest,2024-02-16,01:50:28
brandweer,p 1 60808 letsel a27 li raamsdonksveer,Ongeval met letsel op A27 in Raamsdonksveer,2024-02-16,01:34:13
brandweer,p 2 bmd-01 rookmelder besselstraat hilversum 147164,Rookmelder op Besselstraat in Hilversum,2024-02-16,01:27:48
brandweer,p 2 bdh-01 wateroverlast binnen ikea delft olof palmestraat delft 155530,Wateroverlast op Olof Palmestraat in Delft,2024-02-16,01:22:12
brandweer,p 1 brt-01 oms handmelder boermarke boermarke rotterdam 170931,Automatisch brandalarm (handmelder) op Boermarke in Rotterdam,2024-02-16,01:09:41
politie,conatct oc apeldoorn svp nr884,Politie naar Apeldoorn,2024-02-16,01:46:12
politie,"2 ongeval wegvervoer letsel a15 re 93,2 hardinxveld-giessend icnum 89016",Politie naar A15 in Hardinxveld-Giessendam voor ongeval met letsel,2024-02-16,01:13:43
politie,"kwc bellen aub, zelfde schip",Politie,2024-02-16,01:07:18
brandweer,p 2 graag tel. contact caco ivm uitval nutsvoorz. elektriciteit mascagnistraat tilburg,Brandweer met gepaste spoed naar Mascagnistraat in Tilburg,2024-02-16,02:37:24
brandweer,p 1 bon-01 br wegvervoer auto olieslagweg enschede 054231,Voertuigbrand op Olieslagweg in Enschede,2024-02-16,02:35:27
brandweer,p 1 bdh-01 oms brandmelding hotel wassenaar katwijkseweg wassenaar 155030,Automatisch brandalarm op Katwijkseweg in Wassenaar,2024-02-16,02:27:05
brandweer,"p 2 blb-01 dier in problemen n556 - eindhovenseweg,1 venlo 233269",Dier in problemen op Eindhovenseweg in Venlo,2024-02-16,02:17:42
brandweer,p 2 bob-01 br berm/bosschage kanaaldijk-noord eindhoven 222331,Brandweer met gepaste spoed naar Kanaaldijk-Noord in Eindhoven,2024-02-16,02:15:52
brandweer,"p 2 blb-01 dier in problemen n556 - eindhovenseweg,1 venlo 233231",Dier in problemen op Eindhovenseweg in Venlo,2024-02-16,02:13:14
brandweer,p 2 bad-01 brandgerucht betreft: oms winkelcentrum ijburg daguerrestraat amsterdam 132231,Brandgerucht op Daguerrestraat in Amsterdam,2024-02-16,02:12:31
politie,"mdn utr: goedemorgen, graag contact ovdoc",Politie naar Utrecht,2024-02-16,02:19:53
politie,"aanrijding letsel soort ongeval: val eenzijdig, bromfiets scooter hema enschedesestraat hengelo 115900",Politie naar Hengelo voor ongeval met letsel,2024-02-16,02:09:40
brandweer,p 1 bob-03 br wegvervoer scooter oudaen eindhoven 222332,Voertuigbrand op Oudaen in Eindhoven,2024-02-16,03:04:57
brandweer,p 1 bob-02 br wegvervoer bestelbus baron van tuyll van serooskerkenstraat geldrop 222541,Voertuigbrand op Baron van Tuyll van Serooskerkenstraat in Geldrop,2024-02-16,03:04:28
brandweer,p 1 bnn-01 oms beheerssysteem arriva techniek zuidwesthoekweg sneek 025731,Automatisch brandalarm op Zuidwesthoekweg in Sneek,2024-02-16,03:02:56
brandweer,p 2 brt-01 stank/hind. lucht bloemenweg dirksland 174331,Brandweer met gepaste spoed naar Bloemenweg in Dirksland,2024-02-16,03:01:54
brandweer,ags graag telefonisch contact mkb,Brandweer,2024-02-16,02:59:40
brandweer,graag bellen mkb ivm oms brandmelding hotel wassenaar katwijkseweg wassenaar,Brandweer naar Katwijkseweg in Wassenaar voor Automatisch brandalarm,2024-02-16,02:54:09
politie,ovdoc contact aub,Politie,2024-02-16,02:57:49
politie,graag contact oc apeldoorn - politie - gms923,Politie naar Apeldoorn,2024-02-16,02:50:38
brandweer,tbo graag tel.contact meldkamer brandweer,Brandweer,2024-02-16,03:25:16
brandweer,p 1 bnh-02 br gebouw schout zuid-scharwoude 104851,Gebouwbrand op Schout in Zuid-Scharwoude,2024-02-16,03:24:22
brandweer,p 1 bnh-02 br gebouw schout zuid-scharwoude 105332,Gebouwbrand op Schout in Zuid-Scharwoude,2024-02-16,03:18:58
trauma,a1 13991 schout zuid-scharwoude 15644,Traumaheli naar Schout in Zuid-Scharwoude,2024-02-16,03:24:22
brandweer,p 1 reanimatie utrechtseweg ijsselstein 092031,Assistentie bij reanimatie op Utrechtseweg in Ijsselstein,2024-02-16,03:31:33
brandweer,p 1 br wegvervoer vrachtauto turbinestraat veenendaal 095531,Voertuigbrand op Turbinestraat in Veenendaal,2024-02-16,03:30:14
brandweer,p 2 blb-01 brandgerucht fletcher hotel de burghoeve broekhem valkenburg li 243431,Brandgerucht op Broekhem in Valkenburg,2024-02-16,03:29:16
trauma,a1 ambu 17992 utrechtseweg 3402pl ijsselstein ijssst bon 24889,Traumaheli naar 3402PL,2024-02-16,03:34:25
brandweer,p 2 bnh-02 kleine br br woning schout zuid-scharwoude 106595 gaarne telefonisch contact meldkamer,Woningbrand op Schout in Zuid-Scharwoude,2024-02-16,03:44:28
brandweer,p 2 brt-01 stank/hind. lucht ovd-bz ovd-b bloemenweg dirksland 179197,Brandweer met gepaste spoed naar Bloemenweg in Dirksland,2024-02-16,03:41:57
brandweer,p 1 bnn-02 afhijsen provincialeweg heiligerlee 012950 012932,Assistentie ambulance voor afhijsen patiënt op Provincialeweg in Heiligerlee,2024-02-16,03:40:11
brandweer,p 2 bnh-02 kleine br br woning tbo schout zuid-scharwoude 106696,Woningbrand op Schout in Zuid-Scharwoude,2024-02-16,03:52:46
brandweer,p 1 bad-01 ongeval deur openen van tuyll van serooskerkenweg amsterdam 132631,Ongeval op Van Tuyll van Serooskerkenweg in Amsterdam,2024-02-16,03:50:29
politie,graag contact oc apeldoorn gms981,Politie naar Apeldoorn,2024-02-16,03:59:40
brandweer,p 2 bdh-02 stank/hind. lucht gaslucht binnen egmonderstraat noordwijk zh 169191,Gaslucht op Egmonderstraat in Noordwijk,2024-02-16,04:16:03
brandweer,p 2 bdh-02 stank/hind. lucht egmonderstraat noordwijk zh 161830,Brandweer met gepaste spoed naar Egmonderstraat in Noordwijk,2024-02-16,04:13:33
politie,graag contact meldkamer politie gms 997,Politie,2024-02-16,04:13:03
politie,graag contact oc apeldoorn gms994,Politie naar Apeldoorn,2024-02-16,04:09:30
brandweer,p 2 bon-01 br container graslaan arnhem 073731,Buitenbrand (container) op Graslaan in Arnhem,2024-02-16,04:58:16
politie,"ongeval/wegvervoer/letsel prio 1 haskerdijken a32 re 56,8",Ongeval met letsel op A32 in Haskerdijken,2024-02-16,05:10:20
brandweer,p 2 brt-02 liftopsluiting toon verheystraat schiedam 170431,Assistentie bij liftopsluiting op Toon Verheystraat in Schiedam,2024-02-16,05:27:27
brandweer,p 2 blb-01 ass. ambu afhijsen beatrixstraat bocholtz 243151 243141,Assistentie ambulance voor afhijsen patiënt op Beatrixstraat in Bocholtz,2024-02-16,05:26:31
politie,bel oc 40370,Politie,2024-02-16,05:28:52
brandweer,p 2 bad-01 brandgerucht betreft: oms osira de venser amstelring berthold brechtstraat amsterdam 134131,Brandgerucht op Berthold Brechtstraat in Amsterdam,2024-02-16,05:47:32
brandweer,p 2 bon-01 ass. ambu ringdijk batenburg 084431,Brandweer met gepaste spoed naar Ringdijk in Batenburg,2024-02-16,05:47:27
brandweer,p 2 bon-01 ass. ambu tilassistentie ringdijk batenburg 084531,Geen beschrijving beschikbaar,2024-02-16,05:45:48
brandweer,p 2 blb-02 stank/hind. lucht meting eendenstraat venlo 233231,Brandweer met gepaste spoed naar Eendenstraat in Venlo,2024-02-16,05:38:55
politie,1 ongeval wegvervoer letsel vondelingenweg hoogvliet rotterdam icnum 89203,Politie naar Vondelingenweg in Hoogvliet Rotterdam voor ongeval met letsel,2024-02-16,05:45:44
brandweer,p 2 blb-02 stank/hind. lucht eendenstraat venlo 236121,Brandweer met gepaste spoed naar Eendenstraat in Venlo,2024-02-16,05:52:27
brandweer,p 2 blb-02 stank/hind. lucht eendenstraat venlo 233291,Brandweer met gepaste spoed naar Eendenstraat in Venlo,2024-02-16,05:52:12
brandweer,p 1 bnh-01 br gebouw agriport middenmeer 105435,Gebouwbrand op Agriport in Middenmeer,2024-02-16,05:50:55
politie,"ongeval/wegvervoer/letsel prio 1 de schiphorst a28 re 117,2",Ongeval met letsel op A28 in De Schiphorst,2024-02-16,05:54:46
brandweer,p 2 contact oc-b dow beneluxhavennr.0201 herbert h. dowweg hoek,Brandweer met gepaste spoed naar Herbert H. Dowweg in Hoek,2024-02-16,06:14:48
brandweer,p 1 intrekken alarm brw middel br br industrie agriport middenmeer,Industriebrand op Agriport in Middenmeer,2024-02-16,06:12:54
brandweer,"p 1 middel br br industrie agriport middenmeer, alarmering wordt ingetrokken",Geen beschrijving beschikbaar,2024-02-16,06:11:31
brandweer,p 1 bnh-01 middel br br industrie agriport middenmeer 104651,Industriebrand op Agriport in Middenmeer,2024-02-16,06:08:59
brandweer,p 1 bnh-01 middel br br industrie agriport middenmeer 105036,Industriebrand op Agriport in Middenmeer,2024-02-16,06:06:35
brandweer,p 1 brt-01 br buiten industrie cin nederlandse erts en mineraalbewerking koningin wil vlaardingen 179021 178793 179081 172131 170251 170431 179231 179191,Buitenbrand in Vlaardingen,2024-02-16,06:06:09
brandweer,p 1 bnh-01 middel br br industrie agriport middenmeer 105151,Industriebrand op Agriport in Middenmeer,2024-02-16,06:04:24
brandweer,p 1 bnh-01 middel br br gebouw de snaijer stucadoors agriport middenmeer 106594 105432,Gebouwbrand op Agriport in Middenmeer,2024-02-16,06:02:22
brandweer,p 1 bnh-03 br industrie gw 1500 agriport middenmeer 104651 106593 106563 106683 105039 105436 105035,Industriebrand op Agriport in Middenmeer,2024-02-16,06:26:33
brandweer,p 2 brt-02 herbezet./kazerneren kazerne vlaardingen hoogstad vlaardingen 170332,Geen beschrijving beschikbaar,2024-02-16,06:24:44
brandweer,p 1 bnh-01 grote br br industrie agriport middenmeer 106521 106768 106509 105036,Industriebrand op Agriport in Middenmeer,2024-02-16,06:24:35
brandweer,"prio 4 a20 re 47,6 moordr wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A20 in Moordrecht,2024-02-16,06:20:18
politie,prio 1 grote achterweg zwartendijk naaldw ongeval wegvervoer letsel,Geen beschrijving beschikbaar,2024-02-16,06:24:57
politie,"p 3 60919 zieke/dode dieren n57 - oost-westweg,0 kamperland, graag contact oc",Politie naar Oost-westweg in Kamperland,2024-02-16,06:19:37
brandweer,p 2 blb-02 stank/hind. lucht eendenstraat venlo 233269,Brandweer met gepaste spoed naar Eendenstraat in Venlo,2024-02-16,06:36:50
brandweer,p 1 bon-02 reanimatie wzc avondlicht sluimerskamp herwijnen 086481 089094,Assistentie bij reanimatie op Sluimerskamp in Herwijnen,2024-02-16,06:34:57
brandweer,p 1 brt-01 middel br br buiten industrie cin nederlandse erts en mineraalbewerking koningin wil vlaardingen,Buitenbrand in Vlaardingen,2024-02-16,06:30:56
brandweer,er is een incident opgeschaald naar middel. kijk in moi voor meer info.,Brandweer,2024-02-16,06:30:54
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2024-02-16,06:35:33
brandweer,p 2 bzb-01 br gerucht kibeo kindcentrum jij school abtslaan terheijden 205434,Brandgerucht op Abtslaan in Terheijden,2024-02-16,06:43:54
brandweer,p 2 brt-03 herbezet./kazerneren kazerne schiedam 's-gravelandseweg schiedam 170432,Brandweer met gepaste spoed naar 's-Gravelandseweg in Schiedam,2024-02-16,06:43:13
politie,ongeval/wegvervoer/letsel prio 1 sappemeer jumbo noorderstraat,Ongeval met letsel op Noorderstraat in Sappemeer,2024-02-16,06:47:20
politie,2 ongeval wegvervoer materieel krabbendijkestraat rotterdam icnum 89239,Politie naar Krabbendijkestraat in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-16,06:46:39
brandweer,graag telefonisch contact meldkamer brandweer,Brandweer,2024-02-16,07:04:33
brandweer,p 2 brt-01 middel br br buiten industrie cin nederlandse erts en mineraalbewerking koningin wil vlaardingen 179201,Buitenbrand in Vlaardingen,2024-02-16,07:01:22
brandweer,p 2 bzb-02 br nacontrole ijsvogel bergen op zoom 201531,Nacontrole op IJsvogel in Bergen Op Zoom,2024-02-16,06:59:11
politie,prio 1 refresco benelux bv europaweg bodegr ongeval wegvervoer letsel,Ongeval met letsel op Europaweg in Bodegraven,2024-02-16,07:01:54
politie,graag telefonisch contact caco,Politie,2024-02-16,07:01:20
brandweer,p 1 br wegvervoer auto gildenstraat leerdam 096831,Voertuigbrand op Gildenstraat in Leerdam,2024-02-16,07:16:11
brandweer,"prio 4 a13 li 14,0 delft ecen initiatief",Brandweer naar A13 in Delft,2024-02-16,07:15:33
brandweer,"prio 4 a13 li 14,0 delft eigen initiatief",Brandweer naar A13 in Delft,2024-02-16,07:15:33
brandweer,p 2 blb-01 stank/hind. lucht meting boterdijk siebengewald 231331,Brandweer met gepaste spoed naar Boterdijk in Siebengewald,2024-02-16,07:07:56
brandweer,bellen met ovdb venlo,Brandweer naar Venlo,2024-02-16,07:06:55
politie,2 ongeval wegvervoer materieel claes de vrieselaan rotterdam icnum 89274,Politie naar Claes de Vrieselaan in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-16,07:25:42
politie,2 ongeval wegvervoer materieel n492 li - groene kruisweg rotterdam icnum 89264,Politie naar Groene Kruisweg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-16,07:18:22
politie,"ongeval wegvervoer letsel n2 li - randwg eindhoven 159,6 n eindhoven",Politie naar Eindhoven voor ongeval met letsel,2024-02-16,07:13:16
politie,"ongeval wegvervoer letsel n2 re - randwg eindhoven 159,6 m eindhoven",Politie naar Eindhoven voor ongeval met letsel,2024-02-16,07:08:52
brandweer,p 1 60951 letsel oostenrijkweg nieuwdorp,Ongeval met letsel op Oostenrijkweg in Nieuwdorp,2024-02-16,07:36:37
brandweer,"prio 4 a12 li 29,6 waddxv wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A12 in Waddinxveen  rijksweg a12,2024-02-16,07:36:09
brandweer,p 2 ongeval spoor materieel middenweg amsterdam,Ongeval op Middenweg in Amsterdam,2024-02-16,07:35:28
brandweer,p 1 ongeval wegvervoer letsel middenweg amsterdam,Ongeval met letsel op Middenweg in Amsterdam,2024-02-16,07:35:28
brandweer,p 3 intrekken alarm brw reanimatie voltaweg bunschoten-spakenburg,Assistentie bij reanimatie op Voltaweg in Bunschoten-Spakenburg,2024-02-16,07:31:50
brandweer,p 1 reanimatie voltaweg bunschoten-spakenburg 090431,Assistentie bij reanimatie op Voltaweg in Bunschoten-Spakenburg,2024-02-16,07:31:50
brandweer,p 1 bzb-01 br woning kolfbaanstraat breda 203132,Woningbrand op Kolfbaanstraat in Breda,2024-02-16,07:27:42
brandweer,p 2 brt-01 middel br br buiten industrie tbo cin nederlandse erts en mineraalbewerking koningin wil vlaardingen 179081,Buitenbrand in Vlaardingen,2024-02-16,07:48:22
brandweer,p 2 intrekken alarm brw br woning johannes vermeerlaan helmond,Woningbrand op Johannes Vermeerlaan in Helmond,2024-02-16,07:47:10
brandweer,p 1 bob-01 br woning johannes vermeerlaan helmond 225197 225041 223241,Woningbrand op Johannes Vermeerlaan in Helmond,2024-02-16,07:47:10
politie,prio 1 krugerlaan sportlaan gouda ongeval wegvervoer letsel,Ongeval met letsel op Krugerlaan in Gouda,2024-02-16,07:42:37
politie,graag contact politie meldkamer inc 115,Politie,2024-02-16,07:39:52
trauma,a1 dia: ja ambu 17992 oostenrijkweg 4455rz nieuwdorp nwdorp bon 24939,Traumaheli naar 4455RZ,2024-02-16,07:38:20
brandweer,p 1 bon-01 br woning sperwerstraat nijmegen 082131,Woningbrand op Sperwerstraat in Nijmegen,2024-02-16,07:51:22
politie,prio 1 lozerlaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Lozerlaan in Den Haag,2024-02-16,07:59:01
politie,aanrijding letsel van leeuwenhoekstraat fahrenheitstraat harderwijk 116140,Politie naar Van Leeuwenhoekstraat in Harderwijk voor ongeval met letsel,2024-02-16,07:58:40
politie,graag contact meldkamer ovd-oc,Politie,2024-02-16,07:57:09
politie,ongeval wegvervoer letsel de hooge akker eindhovenseweg geldrop,Politie naar de Hooge Akker in Geldrop voor ongeval met letsel,2024-02-16,07:53:18
brandweer,p 2 bnn-01 dier te water buitenweg nieuwehorne 026434,Dier te water op Buitenweg in Nieuwehorne,2024-02-16,08:14:20
brandweer,p 2 brt-03 bodemverontreiniging cin truckparking maasvlakte plaza hormuzstraat maasvlakte rotterdam 179021 179094 178793 179199,Brandweer met gepaste spoed naar Plaza in Rotterdam,2024-02-16,08:13:34
brandweer,p 1 bon-01 br woning tbo sperwerstraat nijmegen 089088,Woningbrand op Sperwerstraat in Nijmegen,2024-02-16,08:09:42
brandweer,p 2 bmd-01 brandgerucht betreft: oms zorgcentrum de overloop boogstraat almere 254133,Brandgerucht op Boogstraat in Almere,2024-02-16,08:08:59
brandweer,otterdam rijnmond.,Brandweer,2024-02-16,08:00:21
brandweer,test: proefalarm ochtend brandweer veiligheidsregio rotterdam,Geen beschrijving beschikbaar,2024-02-16,08:00:21
brandweer,rijnmond.,Geen beschrijving beschikbaar,2024-02-16,08:00:21
brandweer,dsregio rotterdam rijnmond.,Brandweer naar Rotterdam,2024-02-16,08:00:19
brandweer,test: proefalarm ochtend brandweer veiligheidsregio r,Geen beschrijving beschikbaar,2024-02-16,08:00:19
brandweer,veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-02-16,08:00:17
